record_id,record_type,source_id,source_locator,canonical_state,publication_state,reconciliation_state,mobile_runtime_eligibility,variant_state,tamil_review_state,authority_reason,content_hash
RV02-MAXVALUE-20260825-AYODHYA-94-101-099-WISDOM-001,WISDOM,SRC-RV02-STOTRANIDHI-AYODHYA-S99,2.99.1-42,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",130325191fac46aa24a8f28e951486c48ed6f62d54129a87667ebd0be21f1d06
RV02-MAXVALUE-20260825-AYODHYA-94-101-099-TIMELINE_EVENT-001,TIMELINE_EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S99,2.99.1-42,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",2c25329c9e49b2a4441d16190ad2f4b03b968620bcf56c02974bd7077e75b88d
RV02-MAXVALUE-20260825-AYODHYA-94-101-100-SARGA-001,SARGA,SRC-RV02-STOTRANIDHI-AYODHYA-S100,2.100.1-76,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",11a4384a25bbf4c72c63e1b3d7671be8d8efc0bcfd4e274b768874c561f2531a
RV02-MAXVALUE-20260825-AYODHYA-94-101-100-EVENT-001,EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S100,2.100.1-76,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",95bc6a0c787101d146961e5acf0ded37c008e00bad63ddfbfd91b6b2802a1d6b
RV02-MAXVALUE-20260825-AYODHYA-94-101-100-DIALOGUE-001,DIALOGUE,SRC-RV02-STOTRANIDHI-AYODHYA-S100,2.100.1-76,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",86f823987b736484cea92ca7d94340c5792493f3c61142fca4e26903dab0cf3a
RV02-MAXVALUE-20260825-AYODHYA-94-101-100-CHARACTER-001,CHARACTER,SRC-RV02-STOTRANIDHI-AYODHYA-S100,2.100.1-76,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",eb1f799b9a5d325fd49ad6f0fb0c2768583776ffa8f2bf72604725016f14e10f
RV02-MAXVALUE-20260825-AYODHYA-94-101-100-PLACE-001,PLACE,SRC-RV02-STOTRANIDHI-AYODHYA-S100,2.100.1-76,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",3065344b1331ba445cef6bb2b6298dccbb2cc024ba21825727ac4406001483f5
RV02-MAXVALUE-20260825-AYODHYA-94-101-100-JOURNEY-001,JOURNEY,SRC-RV02-STOTRANIDHI-AYODHYA-S100,2.100.1-76,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",b6d9503c08ee24516f04bc745429fffd5f1e8622aaca3d256e268ed85723c54e
RV02-MAXVALUE-20260825-AYODHYA-94-101-100-DHARMA_LESSON-001,DHARMA_LESSON,SRC-RV02-STOTRANIDHI-AYODHYA-S100,2.100.1-76,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",6f5d834d1745204aeed6671643f4f9fb34d1227283fbf9038844fa4e6d4e334b
RV02-MAXVALUE-20260825-AYODHYA-94-101-100-WISDOM-001,WISDOM,SRC-RV02-STOTRANIDHI-AYODHYA-S100,2.100.1-76,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",0c51370b229389a7ee2869cd3c2441a528aaa19560347afdab649a19847d3e0c
RV02-MAXVALUE-20260825-AYODHYA-94-101-100-TIMELINE_EVENT-001,TIMELINE_EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S100,2.100.1-76,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",ed0523ac5f72cff06e392d3c219e86aef297e0f436ad409eae79154c95ccb76b
RV02-MAXVALUE-20260825-AYODHYA-94-101-101-SARGA-001,SARGA,SRC-RV02-STOTRANIDHI-AYODHYA-S101,2.101.1-9,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",6c70c3ca17526c9f211816d9fb1f8f0a9eda4238cab5ffb4c92bb160d153a316
RV02-MAXVALUE-20260825-AYODHYA-94-101-101-EVENT-001,EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S101,2.101.1-9,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",d6b21cbae8ee9f38d05c44f368fb64bf34309d3e42873966dde8fb52c973d837
RV02-MAXVALUE-20260825-AYODHYA-94-101-101-DIALOGUE-001,DIALOGUE,SRC-RV02-STOTRANIDHI-AYODHYA-S101,2.101.1-9,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",0327da136175ee9049b690e018c135dc7079e36dd6a34ace95a5146859a81b99
RV02-MAXVALUE-20260825-AYODHYA-94-101-101-CHARACTER-001,CHARACTER,SRC-RV02-STOTRANIDHI-AYODHYA-S101,2.101.1-9,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",6cb40a385312e8d27940f4ab210ef3ede3c137210f408d6436785d09e1fd5044
RV02-MAXVALUE-20260825-AYODHYA-94-101-101-PLACE-001,PLACE,SRC-RV02-STOTRANIDHI-AYODHYA-S101,2.101.1-9,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",52571b45db2fcdea5fda2d76ea724fca570e6c8d0f1e4e2e6c844162d6034a7b
RV02-MAXVALUE-20260825-AYODHYA-94-101-101-JOURNEY-001,JOURNEY,SRC-RV02-STOTRANIDHI-AYODHYA-S101,2.101.1-9,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",6af4836510dfa2bbf4095433ce58e386e50b6f60d0c1241fe82d777be9b39ee7
RV02-MAXVALUE-20260825-AYODHYA-94-101-101-DHARMA_LESSON-001,DHARMA_LESSON,SRC-RV02-STOTRANIDHI-AYODHYA-S101,2.101.1-9,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",4e89fc26d699a09eb264645b3b8cf8854f49ca4fb5cfdbb0cc8a32cf71e6acc6
RV02-MAXVALUE-20260825-AYODHYA-94-101-101-WISDOM-001,WISDOM,SRC-RV02-STOTRANIDHI-AYODHYA-S101,2.101.1-9,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",a43b54f1f503a970a83e8e581570a3dba7f08af1310720f05beb76f424381673
RV02-MAXVALUE-20260825-AYODHYA-94-101-101-TIMELINE_EVENT-001,TIMELINE_EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S101,2.101.1-9,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",1b813e675b746f789953f8788786b1e00e512bc6784b271b319b98d7c14ce69a
RV02-VNEXT2-20260825-AYODHYA-102-109-102-SARGA-001,SARGA,SRC-RV02-STOTRANIDHI-AYODHYA-S102,2.102.1-49,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",f33adf90e24ee4f0e2da039da0f16715e2c7cd907c5d587c39d4c1ea6709e8e8
RV02-VNEXT2-20260825-AYODHYA-102-109-102-EVENT-001,EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S102,2.102.1-49,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",53cb8c4055894eb08037e66628b9be8f7d97976e91ff4ee4d6a2db4e2c9154dc
RV02-VNEXT2-20260825-AYODHYA-102-109-102-DIALOGUE-001,DIALOGUE,SRC-RV02-STOTRANIDHI-AYODHYA-S102,2.102.1-49,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",c12698a632799c7312fe7da4576f7456df11e94e144b943cc79255855b4c4ccb
RV02-VNEXT2-20260825-AYODHYA-102-109-102-CHARACTER-001,CHARACTER,SRC-RV02-STOTRANIDHI-AYODHYA-S102,2.102.1-49,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",9adc567192fbcd901e2a45125f631894cd92a92d384608da4a5a46f211fdd5f6
RV02-VNEXT2-20260825-AYODHYA-102-109-102-PLACE-001,PLACE,SRC-RV02-STOTRANIDHI-AYODHYA-S102,2.102.1-49,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",4e96b3542abc5caa28569c7da09a5e493f8edbaebfc65dc143764cfb19b85608
RV02-VNEXT2-20260825-AYODHYA-102-109-102-DHARMA_LESSON-001,DHARMA_LESSON,SRC-RV02-STOTRANIDHI-AYODHYA-S102,2.102.1-49,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",53df6b92fa0529bba348ae180e1f3265cb2ed9136172953a97488ab0e066b9e4
RV02-VNEXT2-20260825-AYODHYA-102-109-102-WISDOM-001,WISDOM,SRC-RV02-STOTRANIDHI-AYODHYA-S102,2.102.1-49,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",bc101c3fc89e341e33a919278a75a45857769fd221416c69024c3bd103a6f801
RV02-VNEXT2-20260825-AYODHYA-102-109-102-TIMELINE_EVENT-001,TIMELINE_EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S102,2.102.1-49,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",66ae76793fdd6be4ccdebdeeb8fa0dd396ee4c46cf40760406ca866091df4315
RV02-VNEXT2-20260825-AYODHYA-102-109-102-CHILDREN_STORY-001,CHILDREN_STORY,SRC-RV02-STOTRANIDHI-AYODHYA-S102,2.102.1-49,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",b68b64d2a6e48ea0987deeaf59cb4987f5d78c72ea88d4d4d287db2f6b564aef
RV02-VNEXT2-20260825-AYODHYA-102-109-103-SARGA-001,SARGA,SRC-RV02-STOTRANIDHI-AYODHYA-S103,2.103.1-32,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",79e361bd069d6943ad9be6ea06541d931e7e1528166066cad3f7c89af5bfe2c6
RV02-VNEXT2-20260825-AYODHYA-102-109-103-EVENT-001,EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S103,2.103.1-32,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",c2b0b1e35da818158cf53a6e517ae8a648eeb0eda31591fa2d9640baaf7ee507
RV02-VNEXT2-20260825-AYODHYA-102-109-103-DIALOGUE-001,DIALOGUE,SRC-RV02-STOTRANIDHI-AYODHYA-S103,2.103.1-32,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",f0b438195f46336f0f20f18b8868b2603f34e61daad80d2cdf768255ad4ceb64
RV02-VNEXT2-20260825-AYODHYA-102-109-103-CHARACTER-001,CHARACTER,SRC-RV02-STOTRANIDHI-AYODHYA-S103,2.103.1-32,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",86bb7bf5b942280cba22b2890808f098b5dae50bb5aa7cf9bd380abf42397b5c
RV02-VNEXT2-20260825-AYODHYA-102-109-103-PLACE-001,PLACE,SRC-RV02-STOTRANIDHI-AYODHYA-S103,2.103.1-32,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",384218d4578ef74781f3ce69a0ac98e0a2dd3bc43a0326bdb411ee31dc056ce8
RV02-VNEXT2-20260825-AYODHYA-102-109-103-DHARMA_LESSON-001,DHARMA_LESSON,SRC-RV02-STOTRANIDHI-AYODHYA-S103,2.103.1-32,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",e3fc0ad7e80eab1adebd10fb51c175e4ef746358f7cc6735707173c20e847ec7
RV02-VNEXT2-20260825-AYODHYA-102-109-103-WISDOM-001,WISDOM,SRC-RV02-STOTRANIDHI-AYODHYA-S103,2.103.1-32,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",8e664cbce8a840a733abb72f68eba021e6e26a0386bc0823850330b4414f05ed
RV02-VNEXT2-20260825-AYODHYA-102-109-103-TIMELINE_EVENT-001,TIMELINE_EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S103,2.103.1-32,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",1955aa2f925682eec295c53a01c36177542c029deb53c80bb94894fe5c8f1c46
RV02-VNEXT2-20260825-AYODHYA-102-109-103-CHILDREN_STORY-001,CHILDREN_STORY,SRC-RV02-STOTRANIDHI-AYODHYA-S103,2.103.1-32,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",8029a76ba485fcc8b4b74256a3fe4a2ed4bf80df7a10418e87bb4c1f615013ac
RV02-VNEXT2-20260825-AYODHYA-102-109-104-SARGA-001,SARGA,SRC-RV02-STOTRANIDHI-AYODHYA-S104,2.104.1-27,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",a7793517f05913c0427916fcfaa48707db7cbcdb603f43657944bc7e7ea9315d
RV02-VNEXT2-20260825-AYODHYA-102-109-104-EVENT-001,EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S104,2.104.1-27,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",e56b543244fbca04bfb64191580de503079a983be406d28c94413b310815f44e
RV02-VNEXT2-20260825-AYODHYA-102-109-104-DIALOGUE-001,DIALOGUE,SRC-RV02-STOTRANIDHI-AYODHYA-S104,2.104.1-27,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",b0f5c2cf5d48a819b22ec0ab87e67bb18482585147017996990512893c3ea3de
RV02-VNEXT2-20260825-AYODHYA-102-109-104-CHARACTER-001,CHARACTER,SRC-RV02-STOTRANIDHI-AYODHYA-S104,2.104.1-27,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",6bef89a1a03d588e1d18e4f8af989c659a15287acadfeb5238bba12ae2beac28
RV02-VNEXT2-20260825-AYODHYA-102-109-104-PLACE-001,PLACE,SRC-RV02-STOTRANIDHI-AYODHYA-S104,2.104.1-27,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",4ef4a33fbaba885d01754c149f0e78db3f86b03e03fcba5802edfd7fb15aecbd
RV02-VNEXT2-20260825-AYODHYA-102-109-104-DHARMA_LESSON-001,DHARMA_LESSON,SRC-RV02-STOTRANIDHI-AYODHYA-S104,2.104.1-27,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",df72aa8818dca5672ce4bdfbca236214115ceb38889e1c816deaecd5eb49a6ac
RV02-VNEXT2-20260825-AYODHYA-102-109-104-WISDOM-001,WISDOM,SRC-RV02-STOTRANIDHI-AYODHYA-S104,2.104.1-27,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",79e30936470839c8bf83ac7c82ebb2b84dade7fc410dbe9e1d471133bb35f69f
RV02-VNEXT2-20260825-AYODHYA-102-109-104-TIMELINE_EVENT-001,TIMELINE_EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S104,2.104.1-27,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",f17b7a576d58edfd0d3c6357748bbd01b3afb73214a9c53df75bbbb100c00a25
RV02-VNEXT2-20260825-AYODHYA-102-109-104-CHILDREN_STORY-001,CHILDREN_STORY,SRC-RV02-STOTRANIDHI-AYODHYA-S104,2.104.1-27,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",c5a17ee0833eaaf4f7b046932ce3c01897e44b7c57274ea566eb2017a2332f17
RV02-VNEXT2-20260825-AYODHYA-102-109-105-SARGA-001,SARGA,SRC-RV02-STOTRANIDHI-AYODHYA-S105,2.105.1-46,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",e484f2350ae230d794d458c60fb47787e362e9d19308ea25dcb9132a82c77928
RV02-VNEXT2-20260825-AYODHYA-102-109-105-EVENT-001,EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S105,2.105.1-46,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",d68337f3e96db1c6cdde4c42c778727c13625b5fb8aa5a429c61972538bc6848
RV02-VNEXT2-20260825-AYODHYA-102-109-105-DIALOGUE-001,DIALOGUE,SRC-RV02-STOTRANIDHI-AYODHYA-S105,2.105.1-46,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",6185b822a62f220a90337fb5ade8691466c58ad675c4474a5c082f1c5a44b9fb
RV02-VNEXT2-20260825-AYODHYA-102-109-105-CHARACTER-001,CHARACTER,SRC-RV02-STOTRANIDHI-AYODHYA-S105,2.105.1-46,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",8474ad93d3ff5b5e5d06cf76751823c704763cebfaa15ca9f38257720e68a844
RV02-VNEXT2-20260825-AYODHYA-102-109-105-PLACE-001,PLACE,SRC-RV02-STOTRANIDHI-AYODHYA-S105,2.105.1-46,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",160e29a8c6668d48220c6f61166d20cfbc954f4623582ae722d0bda999c504d8
