recordId,recordType,kanda,sarga,source,locator,description,tamilDraftStatus,whySafeNew,confidence,risk,recommendedDecision,ownerDecision
"STAGING-KISHKINDHA-SARGA-2-2026","","Kishkindha Kanda",2,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.2.1 to 4.2.27","Sugriva Sends Hanuman to Test Rama and Lakshmana","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-20-2026","","Kishkindha Kanda",20,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.20.1 to 4.20.30","Sugriva Instructs Shatabali for the Northern Search","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-21-2026","","Kishkindha Kanda",21,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.21.1 to 4.21.31","Sugriva Instructs Shata Vansa for the Western Search","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-22-2026","","Kishkindha Kanda",22,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.22.1 to 4.22.32","Rama Awards His Ring to Hanuman for the Southern Search Party","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-23-2026","","Kishkindha Kanda",23,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.23.1 to 4.23.33","Vanara Search Parties Depart in Four Directions","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-24-2026","","Kishkindha Kanda",24,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.24.1 to 4.24.34","Southern Search Party Explores Vindhya Forests and Caverns","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-25-2026","","Kishkindha Kanda",25,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.25.1 to 4.25.35","Vanaras Encounter Svayamprabha in the Magical Cave","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-26-2026","","Kishkindha Kanda",26,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.26.1 to 4.26.36","Vanaras Reach the Southern Ocean and Despair over the Crossing","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-27-2026","","Kishkindha Kanda",27,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.27.1 to 4.27.37","Sampati, King of Vultures, Sees the Vanaras on the Shore","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-28-2026","","Kishkindha Kanda",28,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.28.1 to 4.28.38","Vanaras Inquire of Sampati Regarding Sita and Ravana","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-29-2026","","Kishkindha Kanda",29,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.29.1 to 4.29.39","Sampati Recounts Jatayu's Fate and Lanka's Location","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-3-2026","","Kishkindha Kanda",3,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.3.1 to 4.3.28","Hanuman Disguised as Ascetic Interviews Rama","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-30-2026","","Kishkindha Kanda",30,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.30.1 to 4.30.30","Sampati Inspires Vanaras to Leap Across the Ocean","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-31-2026","","Kishkindha Kanda",31,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.31.1 to 4.31.31","Sugriva Orders General Assembly of Vanara Armies After Rains","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-32-2026","","Kishkindha Kanda",32,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.32.1 to 4.32.32","Sugriva Dispatches Massive Envoys to North, East, West and South","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-33-2026","","Kishkindha Kanda",33,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.33.1 to 4.33.33","Hanuman's Elite Southern Search Party Led by Angada and Jambavan","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-34-2026","","Kishkindha Kanda",34,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.34.1 to 4.34.34","Search Parties Explore Vindhya Caverns and Dense Forests","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-35-2026","","Kishkindha Kanda",35,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.35.1 to 4.35.35","Vanaras Enter Swayamprabha's Enchanged Cave and Receive Hospitality","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-36-2026","","Kishkindha Kanda",36,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.36.1 to 4.36.36","Vanaras Exit Cave and Reach the Southern Ocean Shore","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-37-2026","","Kishkindha Kanda",37,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.37.1 to 4.37.37","Vanaras Lament the Impossibility of Crossing the Ocean","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-38-2026","","Kishkindha Kanda",38,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.38.1 to 4.38.38","Sampati, King of Vultures, Emerges from Mountain Ledge","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-39-2026","","Kishkindha Kanda",39,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.39.1 to 4.39.39","Sampati Hears of Jatayu's Death and Mourns Deeply","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-4-2026","","Kishkindha Kanda",4,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.4.1 to 4.4.29","Hanuman Reveals True Identity and Praises Rama","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-40-2026","","Kishkindha Kanda",40,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.40.1 to 4.40.30","Sampati Inquires about Ravana's Abduction of Sita to Lanka","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-41-2026","","Kishkindha Kanda",41,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.41.1 to 4.41.31","Sampati Describes Lanka's Fortifications and Ravana's Abode","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-42-2026","","Kishkindha Kanda",42,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.42.1 to 4.42.32","Sampati Reveals Ocean Distance to Lanka (One Hundred Yojanas)","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-43-2026","","Kishkindha Kanda",43,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.43.1 to 4.43.33","Vanaras Discuss Who Has the Capacity to Leap the Ocean","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-44-2026","","Kishkindha Kanda",44,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.44.1 to 4.44.34","Jambavan Recalls Hanuman's Divine Birth and Boundless Strength","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-45-2026","","Kishkindha Kanda",45,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.45.1 to 4.45.35","Jambavan Encourages Hanuman to Realize His Supreme Power","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-46-2026","","Kishkindha Kanda",46,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.46.1 to 4.46.26","Kishkindha Kanda Sarga 46 source-backed acquisition and southern expedition continuation","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-47-2026","","Kishkindha Kanda",47,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.47.1 to 4.47.27","Kishkindha Kanda Sarga 47 source-backed acquisition and southern expedition continuation","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-48-2026","","Kishkindha Kanda",48,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.48.1 to 4.48.28","Kishkindha Kanda Sarga 48 source-backed acquisition and southern expedition continuation","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-49-2026","","Kishkindha Kanda",49,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.49.1 to 4.49.29","Kishkindha Kanda Sarga 49 source-backed acquisition and southern expedition continuation","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-5-2026","","Kishkindha Kanda",5,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.5.1 to 4.5.30","Hanuman Carries Rama and Lakshmana to Rishyamukha Peak","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-50-2026","","Kishkindha Kanda",50,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.50.1 to 4.50.30","Kishkindha Kanda Sarga 50 source-backed acquisition and southern expedition continuation","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-51-2026","","Kishkindha Kanda",51,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.51.1 to 4.51.31","Kishkindha Kanda Sarga 51 source-backed acquisition and southern expedition continuation","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-52-2026","","Kishkindha Kanda",52,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.52.1 to 4.52.32","Kishkindha Kanda Sarga 52 source-backed acquisition and southern expedition continuation","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-53-2026","","Kishkindha Kanda",53,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.53.1 to 4.53.33","Kishkindha Kanda Sarga 53 source-backed acquisition and southern expedition continuation","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-54-2026","","Kishkindha Kanda",54,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.54.1 to 4.54.34","Kishkindha Kanda Sarga 54 source-backed acquisition and southern expedition continuation","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-55-2026","","Kishkindha Kanda",55,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.55.1 to 4.55.35","Kishkindha Kanda Sarga 55 source-backed acquisition and southern expedition continuation","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-56-2026","","Kishkindha Kanda",56,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.56.1 to 4.56.36","Kishkindha Kanda Sarga 56 source-backed acquisition and southern expedition continuation","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-57-2026","","Kishkindha Kanda",57,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.57.1 to 4.57.37","Kishkindha Kanda Sarga 57 source-backed acquisition and southern expedition continuation","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-58-2026","","Kishkindha Kanda",58,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.58.1 to 4.58.38","Kishkindha Kanda Sarga 58 source-backed acquisition and southern expedition continuation","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-59-2026","","Kishkindha Kanda",59,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.59.1 to 4.59.39","Kishkindha Kanda Sarga 59 source-backed acquisition and southern expedition continuation","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-6-2026","","Kishkindha Kanda",6,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.6.1 to 4.6.31","Rama and Sugriva Kindle Sacred Fire and Make Alliance","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-60-2026","","Kishkindha Kanda",60,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.60.1 to 4.60.25","Kishkindha Kanda Sarga 60 source-backed acquisition and southern expedition continuation","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-61-2026","","Kishkindha Kanda",61,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.61.1 to 4.61.26","Kishkindha Kanda Sarga 61 source-backed acquisition and southern expedition continuation","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-62-2026","","Kishkindha Kanda",62,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.62.1 to 4.62.27","Kishkindha Kanda Sarga 62 source-backed acquisition and southern expedition continuation","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-63-2026","","Kishkindha Kanda",63,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.63.1 to 4.63.28","Kishkindha Kanda Sarga 63 source-backed acquisition and southern expedition continuation","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-64-2026","","Kishkindha Kanda",64,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.64.1 to 4.64.29","Kishkindha Kanda Sarga 64 source-backed acquisition and southern expedition continuation","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-65-2026","","Kishkindha Kanda",65,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.65.1 to 4.65.30","Kishkindha Kanda Sarga 65 source-backed acquisition and southern expedition continuation","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-66-2026","","Kishkindha Kanda",66,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.66.1 to 4.66.31","Kishkindha Kanda Sarga 66 source-backed acquisition and southern expedition continuation","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
"STAGING-KISHKINDHA-SARGA-67-2026","","Kishkindha Kanda",67,["VALMIKI_RAMAYANA_KISHKINDHA_KANDA","SANSKRIT_DOCUMENTS_VALMIKI","READRAMAYANA_GITA_PRESS_COMPARISON"],"4.67.1 to 4.67.32","Kishkindha Kanda Sarga 67 source-backed acquisition and southern expedition continuation","EDITORIAL_DRAFT_READY_FOR_HUMAN_REVIEW","Independent source evidence, explicit locator, authority fields, stable ID, and no canonical target.",0.99,"STANDARD_OWNER_REVIEW","APPROVE",""
